Vehicle_Index,Actual_Need_Maintenance,Predicted_Need_Maintenance,Maintenance_Probability,Vehicle_Health_Score,Health_Status
21362,0,0,0.1544,84.56,Excellent
21363,1,1,0.8799,12.01,Critical
21364,0,0,0.4164,58.36,Fair
21365,1,1,0.7939,20.61,Poor
21366,0,0,0.0795,92.05,Excellent
21367,1,1,0.8119,18.81,Critical
21368,1,1,0.8704,12.96,Critical
21369,0,0,0.2153,78.47,Good
21370,1,1,0.9378,6.22,Critical
21371,1,1,0.7318,26.82,Poor
21372,1,1,0.8079,19.21,Critical
21373,1,1,0.8863,11.37,Critical
21374,1,1,0.946,5.4,Critical
21375,0,0,0.1287,87.13,Excellent
21376,1,1,0.7549,24.51,Poor
21377,1,1,0.9761,2.39,Critical
21378,0,0,0.0971,90.29,Excellent
21379,1,1,0.861,13.9,Critical
21380,0,0,0.0701,92.99,Excellent
21381,0,0,0.1631,83.69,Excellent
21382,1,1,0.5261,47.39,Fair
21383,0,0,0.2066,79.34,Good
21384,0,0,0.1219,87.81,Excellent
21385,0,0,0.1352,86.48,Excellent
21386,1,1,0.9447,5.53,Critical
21387,1,1,0.753,24.7,Poor
21388,1,1,0.9891,1.09,Critical
21389,1,1,0.9083,9.17,Critical
21390,1,1,0.8535,14.65,Critical
21391,1,1,0.7939,20.61,Poor
21392,1,1,0.853,14.7,Critical
21393,1,1,0.8201,17.99,Critical
21394,0,0,0.0655,93.45,Excellent
21395,1,1,0.8166,18.34,Critical
21396,0,0,0.0592,94.08,Excellent
21397,0,0,0.2504,74.96,Good
21398,1,1,0.719,28.1,Poor
21399,1,1,0.8885,11.15,Critical
21400,1,1,0.7214,27.86,Poor
21401,1,0,0.4642,53.58,Fair
21402,1,1,0.8633,13.67,Critical
21403,0,0,0.0744,92.56,Excellent
21404,1,1,0.8858,11.42,Critical
21405,1,1,0.563,43.7,Fair
21406,0,0,0.1182,88.18,Excellent
21407,0,0,0.1304,86.96,Excellent
21408,1,1,0.9543,4.57,Critical
21409,1,1,0.9726,2.74,Critical
21410,1,1,0.9719,2.81,Critical
21411,0,0,0.0937,90.63,Excellent
21412,1,1,0.922,7.8,Critical
21413,0,0,0.058,94.2,Excellent
21414,0,0,0.279,72.1,Good
21415,1,1,0.9324,6.76,Critical
21416,1,1,0.6027,39.73,Poor
21417,0,0,0.1172,88.28,Excellent
21418,1,1,0.9315,6.85,Critical
21419,0,0,0.2209,77.91,Good
21420,0,0,0.1882,81.18,Excellent
21421,0,0,0.3133,68.67,Good
21422,1,1,0.8118,18.82,Critical
21423,0,0,0.1513,84.87,Excellent
21424,1,1,0.965,3.5,Critical
21425,1,1,0.786,21.4,Poor
21426,0,0,0.0831,91.69,Excellent
21427,0,0,0.1887,81.13,Excellent
21428,0,0,0.1803,81.97,Excellent
21429,0,0,0.1938,80.62,Excellent
21430,0,0,0.0885,91.15,Excellent
21431,0,0,0.1023,89.77,Excellent
21432,1,1,0.78,22.0,Poor
21433,1,1,0.9037,9.63,Critical
21434,1,1,0.7733,22.67,Poor
21435,0,0,0.4088,59.12,Fair
21436,1,1,0.7737,22.63,Poor
21437,0,0,0.0453,95.47,Excellent
21438,0,0,0.4406,55.94,Fair
21439,1,1,0.8041,19.59,Critical
21440,0,0,0.0518,94.82,Excellent
21441,1,1,0.9291,7.09,Critical
21442,0,0,0.1172,88.28,Excellent
21443,0,0,0.1208,87.92,Excellent
21444,0,0,0.2401,75.99,Good
21445,1,1,0.6565,34.35,Poor
21446,1,1,0.9627,3.73,Critical
21447,0,0,0.0755,92.45,Excellent
21448,1,1,0.8417,15.83,Critical
21449,1,1,0.8483,15.17,Critical
21450,0,0,0.1178,88.22,Excellent
21451,1,1,0.9064,9.36,Critical
21452,0,0,0.1052,89.48,Excellent
21453,1,1,0.8835,11.65,Critical
21454,1,1,0.9247,7.53,Critical
21455,0,0,0.1173,88.27,Excellent
21456,1,1,0.9777,2.23,Critical
21457,0,0,0.192,80.8,Excellent
21458,0,0,0.0766,92.34,Excellent
21459,0,0,0.103,89.7,Excellent
21460,1,1,0.9617,3.83,Critical
21461,0,0,0.0646,93.54,Excellent
21462,1,1,0.9264,7.36,Critical
21463,0,1,0.6736,32.64,Poor
21464,1,1,0.931,6.9,Critical
21465,1,1,0.8069,19.31,Critical
21466,0,0,0.067,93.3,Excellent
21467,1,1,0.8731,12.69,Critical
21468,0,0,0.1296,87.04,Excellent
21469,1,1,0.8814,11.86,Critical
21470,0,0,0.2665,73.35,Good
21471,1,1,0.9548,4.52,Critical
21472,1,1,0.8368,16.32,Critical
21473,0,0,0.0801,91.99,Excellent
21474,0,0,0.1304,86.96,Excellent
21475,0,0,0.0994,90.06,Excellent
21476,1,1,0.9225,7.75,Critical
21477,0,0,0.1784,82.16,Excellent
21478,1,1,0.8743,12.57,Critical
21479,0,0,0.2022,79.78,Good
21480,1,1,0.7337,26.63,Poor
21481,1,1,0.9045,9.55,Critical
21482,1,1,0.6786,32.14,Poor
21483,0,0,0.0925,90.75,Excellent
21484,0,1,0.6172,38.28,Poor
21485,0,0,0.1583,84.17,Excellent
21486,0,0,0.1454,85.46,Excellent
21487,0,0,0.1165,88.35,Excellent
21488,1,1,0.9687,3.13,Critical
21489,1,0,0.4425,55.75,Fair
21490,1,1,0.8746,12.54,Critical
21491,0,0,0.0712,92.88,Excellent
21492,0,0,0.0657,93.43,Excellent
21493,1,1,0.8024,19.76,Critical
21494,1,1,0.9586,4.14,Critical
21495,1,1,0.9421,5.79,Critical
21496,1,1,0.9167,8.33,Critical
21497,1,1,0.9703,2.97,Critical
21498,0,0,0.0626,93.74,Excellent
21499,0,0,0.0893,91.07,Excellent
21500,0,0,0.1348,86.52,Excellent
21501,1,1,0.9492,5.08,Critical
21502,1,1,0.9667,3.33,Critical
21503,0,0,0.1354,86.46,Excellent
21504,0,0,0.0838,91.62,Excellent
21505,1,1,0.768,23.2,Poor
21506,1,1,0.8318,16.82,Critical
21507,0,0,0.1686,83.14,Excellent
21508,0,0,0.1319,86.81,Excellent
21509,1,1,0.8725,12.75,Critical
21510,0,0,0.0257,97.43,Excellent
21511,1,1,0.6233,37.67,Poor
21512,1,1,0.9307,6.93,Critical
21513,1,1,0.9194,8.06,Critical
21514,0,0,0.1221,87.79,Excellent
21515,1,1,0.9109,8.91,Critical
21516,1,1,0.7106,28.94,Poor
21517,0,0,0.0985,90.15,Excellent
21518,1,1,0.9283,7.17,Critical
21519,0,0,0.095,90.5,Excellent
21520,1,1,0.5413,45.87,Fair
21521,1,1,0.8381,16.19,Critical
21522,1,1,0.8375,16.25,Critical
21523,1,1,0.9395,6.05,Critical
21524,0,0,0.2682,73.18,Good
21525,0,0,0.1172,88.28,Excellent
21526,0,0,0.3502,64.98,Good
21527,1,1,0.7481,25.19,Poor
21528,0,0,0.0688,93.12,Excellent
21529,0,0,0.1609,83.91,Excellent
21530,1,1,0.8491,15.09,Critical
21531,1,1,0.6216,37.84,Poor
21532,0,0,0.1288,87.12,Excellent
21533,1,1,0.5885,41.15,Fair
21534,0,0,0.065,93.5,Excellent
21535,0,0,0.1482,85.18,Excellent
21536,1,1,0.9655,3.45,Critical
21537,0,0,0.1888,81.12,Excellent
21538,1,1,0.7658,23.42,Poor
21539,1,1,0.8314,16.86,Critical
21540,1,1,0.8394,16.06,Critical
21541,0,0,0.1231,87.69,Excellent
21542,1,1,0.8924,10.76,Critical
21543,0,0,0.0771,92.29,Excellent
21544,1,1,0.5674,43.26,Fair
21545,0,0,0.1942,80.58,Excellent
21546,0,0,0.1185,88.15,Excellent
21547,0,0,0.2413,75.87,Good
21548,1,1,0.8792,12.08,Critical
21549,1,1,0.9388,6.12,Critical
21550,1,1,0.5646,43.54,Fair
21551,0,0,0.2406,75.94,Good
21552,0,0,0.1079,89.21,Excellent
21553,1,1,0.5643,43.57,Fair
21554,0,0,0.1288,87.12,Excellent
21555,1,1,0.8458,15.42,Critical
21556,1,1,0.9416,5.84,Critical
21557,1,1,0.7935,20.65,Poor
21558,0,0,0.407,59.3,Fair
21559,0,0,0.2127,78.73,Good
21560,0,0,0.0711,92.89,Excellent
21561,1,1,0.8322,16.78,Critical
21562,0,0,0.4305,56.95,Fair
21563,0,0,0.0787,92.13,Excellent
21564,0,0,0.0613,93.87,Excellent
21565,0,0,0.16,84.0,Excellent
21566,0,0,0.4149,58.51,Fair
21567,0,0,0.0963,90.37,Excellent
21568,0,0,0.2365,76.35,Good
21569,0,0,0.0969,90.31,Excellent
21570,0,0,0.1903,80.97,Excellent
21571,1,1,0.9166,8.34,Critical
21572,1,1,0.7027,29.73,Poor
21573,0,0,0.1422,85.78,Excellent
21574,1,1,0.9502,4.98,Critical
21575,0,0,0.1741,82.59,Excellent
21576,0,0,0.4336,56.64,Fair
21577,0,0,0.1644,83.56,Excellent
21578,1,1,0.9968,0.32,Critical
21579,0,0,0.079,92.1,Excellent
21580,0,0,0.052,94.8,Excellent
21581,0,0,0.0916,90.84,Excellent
21582,1,1,0.8374,16.26,Critical
21583,1,1,0.8947,10.53,Critical
21584,0,0,0.0571,94.29,Excellent
21585,0,0,0.1596,84.04,Excellent
21586,1,1,0.9834,1.66,Critical
21587,1,1,0.5096,49.04,Fair
21588,1,1,0.888,11.2,Critical
21589,1,1,0.8496,15.04,Critical
21590,0,0,0.1836,81.64,Excellent
21591,0,0,0.1453,85.47,Excellent
21592,0,0,0.1229,87.71,Excellent
21593,0,0,0.1522,84.78,Excellent
21594,1,1,0.9072,9.28,Critical
21595,0,0,0.0646,93.54,Excellent
21596,0,0,0.2731,72.69,Good
21597,0,0,0.3173,68.27,Good
21598,0,0,0.0717,92.83,Excellent
21599,1,1,0.9348,6.52,Critical
21600,0,0,0.1122,88.78,Excellent
21601,0,0,0.27,73.0,Good
21602,0,0,0.0797,92.03,Excellent
21603,1,1,0.8094,19.06,Critical
21604,1,1,0.9737,2.63,Critical
21605,1,1,0.8842,11.58,Critical
21606,1,1,0.9792,2.08,Critical
21607,1,1,0.8558,14.42,Critical
21608,0,0,0.1615,83.85,Excellent
21609,1,1,0.9758,2.42,Critical
21610,1,1,0.9271,7.29,Critical
21611,1,1,0.9335,6.65,Critical
21612,1,1,0.8158,18.42,Critical
21613,1,1,0.6843,31.57,Poor
21614,0,0,0.142,85.8,Excellent
21615,0,0,0.0326,96.74,Excellent
21616,1,1,0.8084,19.16,Critical
21617,0,0,0.1102,88.98,Excellent
21618,0,0,0.375,62.5,Good
21619,0,0,0.0969,90.31,Excellent
21620,0,0,0.0844,91.56,Excellent
21621,1,1,0.557,44.3,Fair
21622,1,0,0.4602,53.98,Fair
21623,1,1,0.7006,29.94,Poor
21624,1,1,0.9053,9.47,Critical
21625,1,1,0.8602,13.98,Critical
21626,1,1,0.9415,5.85,Critical
21627,1,1,0.6769,32.31,Poor
21628,1,1,0.7246,27.54,Poor
21629,1,1,0.9975,0.25,Critical
21630,0,0,0.0786,92.14,Excellent
21631,0,0,0.2484,75.16,Good
21632,1,1,0.8587,14.13,Critical
21633,0,0,0.098,90.2,Excellent
21634,1,1,0.8243,17.57,Critical
21635,1,1,0.8709,12.91,Critical
21636,1,1,0.6732,32.68,Poor
21637,0,0,0.211,78.9,Good
21638,1,1,0.5352,46.48,Fair
21639,1,1,0.8293,17.07,Critical
21640,0,0,0.1577,84.23,Excellent
21641,1,1,0.8877,11.23,Critical
21642,1,1,0.9109,8.91,Critical
21643,0,0,0.0904,90.96,Excellent
21644,0,0,0.0972,90.28,Excellent
21645,1,1,0.9912,0.88,Critical
21646,0,0,0.1648,83.52,Excellent
21647,1,1,0.8643,13.57,Critical
21648,0,0,0.1181,88.19,Excellent
21649,0,0,0.1911,80.89,Excellent
21650,1,1,0.9162,8.38,Critical
21651,0,0,0.0599,94.01,Excellent
21652,1,1,0.7401,25.99,Poor
21653,0,0,0.1449,85.51,Excellent
21654,1,1,0.7056,29.44,Poor
21655,1,1,0.6494,35.06,Poor
21656,0,0,0.3749,62.51,Good
21657,0,0,0.0611,93.89,Excellent
21658,0,0,0.1731,82.69,Excellent
21659,1,1,0.7007,29.93,Poor
21660,1,1,0.9556,4.44,Critical
21661,0,0,0.113,88.7,Excellent
21662,1,1,0.7246,27.54,Poor
21663,1,1,0.7532,24.68,Poor
21664,1,1,0.8728,12.72,Critical
21665,0,0,0.1726,82.74,Excellent
21666,0,0,0.0912,90.88,Excellent
21667,0,0,0.0786,92.14,Excellent
21668,0,0,0.1278,87.22,Excellent
21669,1,1,0.9315,6.85,Critical
21670,0,0,0.074,92.6,Excellent
21671,0,0,0.2005,79.95,Good
21672,0,0,0.1161,88.39,Excellent
21673,1,1,0.765,23.5,Poor
21674,0,0,0.0974,90.26,Excellent
21675,0,0,0.0804,91.96,Excellent
21676,0,0,0.1571,84.29,Excellent
21677,0,0,0.0855,91.45,Excellent
21678,1,1,0.8819,11.81,Critical
21679,1,1,0.9268,7.32,Critical
21680,0,0,0.0979,90.21,Excellent
21681,0,0,0.1941,80.59,Excellent
21682,1,1,0.9688,3.12,Critical
21683,0,0,0.1264,87.36,Excellent
21684,1,1,0.7313,26.87,Poor
21685,1,1,0.963,3.7,Critical
21686,1,1,0.989,1.1,Critical
21687,1,1,0.6955,30.45,Poor
21688,0,0,0.4656,53.44,Fair
21689,0,0,0.0936,90.64,Excellent
21690,0,0,0.4467,55.33,Fair
21691,1,1,0.7815,21.85,Poor
21692,1,1,0.8246,17.54,Critical
21693,0,0,0.051,94.9,Excellent
21694,1,1,0.9556,4.44,Critical
21695,1,1,0.8835,11.65,Critical
21696,1,1,0.9863,1.37,Critical
21697,1,1,0.9079,9.21,Critical
21698,1,1,0.8969,10.31,Critical
21699,0,0,0.0772,92.28,Excellent
21700,0,0,0.1722,82.78,Excellent
21701,1,1,0.9226,7.74,Critical
21702,0,0,0.0925,90.75,Excellent
21703,0,0,0.0526,94.74,Excellent
21704,1,1,0.9288,7.12,Critical
21705,0,0,0.0645,93.55,Excellent
21706,0,0,0.0641,93.59,Excellent
21707,0,0,0.2613,73.87,Good
21708,1,1,0.9089,9.11,Critical
21709,1,1,0.776,22.4,Poor
21710,1,1,0.5995,40.05,Fair
21711,1,1,0.8403,15.97,Critical
21712,1,1,0.5999,40.01,Fair
21713,0,0,0.197,80.3,Excellent
21714,0,0,0.1034,89.66,Excellent
21715,0,0,0.208,79.2,Good
21716,0,0,0.1401,85.99,Excellent
21717,0,0,0.2467,75.33,Good
21718,1,1,0.7753,22.47,Poor
21719,0,0,0.1994,80.06,Excellent
21720,1,1,0.8046,19.54,Critical
21721,0,0,0.0886,91.14,Excellent
21722,1,1,0.5848,41.52,Fair
21723,0,0,0.1947,80.53,Excellent
21724,1,1,0.9342,6.58,Critical
21725,1,1,0.9804,1.96,Critical
21726,0,0,0.204,79.6,Good
21727,0,0,0.0868,91.32,Excellent
21728,0,0,0.1444,85.56,Excellent
21729,1,1,0.8215,17.85,Critical
21730,0,0,0.0743,92.57,Excellent
21731,0,0,0.2312,76.88,Good
21732,1,1,0.6582,34.18,Poor
21733,1,1,0.7544,24.56,Poor
21734,1,1,0.8543,14.57,Critical
21735,1,1,0.8602,13.98,Critical
21736,0,0,0.2139,78.61,Good
21737,0,0,0.4647,53.53,Fair
21738,1,1,0.7026,29.74,Poor
21739,1,1,0.8941,10.59,Critical
21740,1,1,0.9119,8.81,Critical
21741,0,0,0.0806,91.94,Excellent
21742,0,0,0.1849,81.51,Excellent
21743,1,1,0.9565,4.35,Critical
21744,1,1,0.9546,4.54,Critical
21745,0,0,0.1746,82.54,Excellent
21746,0,0,0.1509,84.91,Excellent
21747,1,1,0.7574,24.26,Poor
21748,0,0,0.0982,90.18,Excellent
21749,0,0,0.278,72.2,Good
21750,0,0,0.0823,91.77,Excellent
21751,1,1,0.9521,4.79,Critical
21752,1,1,0.7178,28.22,Poor
21753,1,1,0.9112,8.88,Critical
21754,0,0,0.0937,90.63,Excellent
21755,0,0,0.0869,91.31,Excellent
21756,0,0,0.2146,78.54,Good
21757,0,0,0.0789,92.11,Excellent
21758,1,1,0.8347,16.53,Critical
21759,1,1,0.8184,18.16,Critical
21760,0,0,0.1006,89.94,Excellent
21761,0,0,0.0733,92.67,Excellent
21762,0,0,0.214,78.6,Good
21763,1,1,0.9697,3.03,Critical
21764,1,1,0.7762,22.38,Poor
21765,0,0,0.0933,90.67,Excellent
21766,0,0,0.0975,90.25,Excellent
21767,1,1,0.9577,4.23,Critical
21768,0,0,0.089,91.1,Excellent
21769,0,0,0.09,91.0,Excellent
21770,1,1,0.9555,4.45,Critical
21771,0,0,0.1203,87.97,Excellent
21772,1,1,0.9788,2.12,Critical
21773,1,1,0.8806,11.94,Critical
21774,1,1,0.8399,16.01,Critical
21775,0,0,0.2247,77.53,Good
21776,1,1,0.5075,49.25,Fair
21777,0,0,0.0975,90.25,Excellent
21778,0,0,0.1071,89.29,Excellent
21779,0,0,0.1023,89.77,Excellent
21780,0,0,0.1727,82.73,Excellent
21781,1,1,0.9086,9.14,Critical
21782,0,0,0.087,91.3,Excellent
21783,0,0,0.122,87.8,Excellent
21784,1,1,0.7757,22.43,Poor
21785,1,1,0.8013,19.87,Critical
21786,0,0,0.065,93.5,Excellent
21787,1,0,0.4689,53.11,Fair
21788,0,0,0.326,67.4,Good
21789,1,1,0.7965,20.35,Poor
21790,1,1,0.9934,0.66,Critical
21791,1,1,0.9939,0.61,Critical
21792,0,0,0.107,89.3,Excellent
21793,0,0,0.1455,85.45,Excellent
21794,1,1,0.8447,15.53,Critical
21795,0,0,0.1278,87.22,Excellent
21796,1,1,0.9555,4.45,Critical
21797,0,0,0.259,74.1,Good
21798,0,0,0.1324,86.76,Excellent
21799,0,0,0.1505,84.95,Excellent
21800,1,1,0.8156,18.44,Critical
21801,0,0,0.2263,77.37,Good
21802,1,1,0.8522,14.78,Critical
21803,1,1,0.6645,33.55,Poor
21804,1,1,0.961,3.9,Critical
21805,1,1,0.8641,13.59,Critical
21806,0,0,0.0629,93.71,Excellent
21807,0,0,0.1218,87.82,Excellent
21808,1,1,0.825,17.5,Critical
21809,0,0,0.3263,67.37,Good
21810,0,0,0.0896,91.04,Excellent
21811,0,0,0.128,87.2,Excellent
21812,0,0,0.0981,90.19,Excellent
21813,0,0,0.0741,92.59,Excellent
21814,1,1,0.9589,4.11,Critical
21815,1,1,0.7897,21.03,Poor
21816,0,0,0.1045,89.55,Excellent
21817,1,1,0.8253,17.47,Critical
21818,0,0,0.1288,87.12,Excellent
21819,1,1,0.8748,12.52,Critical
21820,1,1,0.9679,3.21,Critical
21821,0,0,0.1461,85.39,Excellent
21822,0,0,0.1765,82.35,Excellent
21823,0,0,0.2106,78.94,Good
21824,0,1,0.6095,39.05,Poor
21825,0,0,0.2663,73.37,Good
21826,0,0,0.1841,81.59,Excellent
21827,1,1,0.961,3.9,Critical
21828,1,1,0.8805,11.95,Critical
21829,0,0,0.0982,90.18,Excellent
21830,1,1,0.9294,7.06,Critical
21831,0,0,0.13,87.0,Excellent
21832,1,1,0.6884,31.16,Poor
21833,0,0,0.0523,94.77,Excellent
21834,1,0,0.4353,56.47,Fair
21835,1,1,0.8955,10.45,Critical
21836,1,1,0.959,4.1,Critical
21837,0,0,0.075,92.5,Excellent
21838,1,1,0.9432,5.68,Critical
21839,1,1,0.5528,44.72,Fair
21840,1,1,0.8064,19.36,Critical
21841,1,1,0.9628,3.72,Critical
21842,1,1,0.9462,5.38,Critical
21843,0,0,0.0732,92.68,Excellent
21844,0,0,0.1244,87.56,Excellent
21845,1,1,0.7479,25.21,Poor
21846,1,1,0.9461,5.39,Critical
21847,1,1,0.9024,9.76,Critical
21848,0,0,0.3346,66.54,Good
21849,0,0,0.2487,75.13,Good
21850,0,0,0.1786,82.14,Excellent
21851,1,1,0.727,27.3,Poor
21852,0,0,0.1713,82.87,Excellent
21853,1,1,0.8192,18.08,Critical
21854,0,0,0.2514,74.86,Good
21855,1,1,0.9111,8.89,Critical
21856,0,0,0.085,91.5,Excellent
21857,0,0,0.0719,92.81,Excellent
21858,1,1,0.7454,25.46,Poor
21859,0,0,0.4377,56.23,Fair
21860,0,0,0.1108,88.92,Excellent
21861,0,0,0.0741,92.59,Excellent
21862,1,0,0.4559,54.41,Fair
21863,1,1,0.895,10.5,Critical
21864,0,0,0.2682,73.18,Good
21865,0,0,0.1252,87.48,Excellent
21866,0,0,0.247,75.3,Good
21867,0,0,0.2087,79.13,Good
21868,1,1,0.7563,24.37,Poor
21869,1,1,0.6504,34.96,Poor
21870,1,1,0.9679,3.21,Critical
21871,1,1,0.8744,12.56,Critical
21872,0,0,0.1,90.0,Excellent
21873,0,0,0.0503,94.97,Excellent
21874,1,1,0.8653,13.47,Critical
21875,1,1,0.9843,1.57,Critical
21876,0,0,0.0836,91.64,Excellent
21877,1,1,0.8499,15.01,Critical
21878,1,1,0.9483,5.17,Critical
21879,1,1,0.9299,7.01,Critical
21880,0,0,0.2838,71.62,Good
21881,0,0,0.0758,92.42,Excellent
21882,1,1,0.9206,7.94,Critical
21883,1,1,0.9034,9.66,Critical
21884,1,1,0.879,12.1,Critical
21885,0,0,0.1154,88.46,Excellent
21886,1,1,0.9694,3.06,Critical
21887,1,1,0.9923,0.77,Critical
21888,1,1,0.9759,2.41,Critical
21889,1,1,0.6909,30.91,Poor
21890,0,0,0.0584,94.16,Excellent
21891,1,1,0.8395,16.05,Critical
21892,1,1,0.8512,14.88,Critical
21893,0,0,0.1197,88.03,Excellent
21894,1,1,0.6083,39.17,Poor
21895,0,0,0.124,87.6,Excellent
21896,1,1,0.7537,24.63,Poor
21897,1,1,0.8028,19.72,Critical
21898,0,0,0.0567,94.33,Excellent
21899,1,1,0.9958,0.42,Critical
21900,0,0,0.1418,85.82,Excellent
21901,0,0,0.0684,93.16,Excellent
21902,0,0,0.1615,83.85,Excellent
21903,1,1,0.8347,16.53,Critical
21904,0,0,0.0755,92.45,Excellent
21905,1,1,0.8868,11.32,Critical
21906,0,0,0.2039,79.61,Good
21907,1,1,0.6103,38.97,Poor
21908,1,1,0.8603,13.97,Critical
21909,0,0,0.1272,87.28,Excellent
21910,0,0,0.2858,71.42,Good
21911,0,1,0.5442,45.58,Fair
21912,1,1,0.5955,40.45,Fair
21913,1,1,0.7427,25.73,Poor
21914,0,0,0.0954,90.46,Excellent
21915,1,1,0.8562,14.38,Critical
21916,1,1,0.9061,9.39,Critical
21917,1,1,0.8424,15.76,Critical
21918,0,0,0.1699,83.01,Excellent
21919,0,0,0.1459,85.41,Excellent
21920,0,0,0.1475,85.25,Excellent
21921,0,0,0.0452,95.48,Excellent
21922,0,0,0.029,97.1,Excellent
21923,0,0,0.1594,84.06,Excellent
21924,1,1,0.5464,45.36,Fair
21925,0,0,0.3944,60.56,Good
21926,0,0,0.1608,83.92,Excellent
21927,1,1,0.9368,6.32,Critical
21928,0,0,0.1695,83.05,Excellent
21929,0,0,0.0578,94.22,Excellent
21930,0,0,0.1355,86.45,Excellent
21931,1,1,0.9405,5.95,Critical
21932,1,1,0.95,5.0,Critical
21933,0,0,0.0804,91.96,Excellent
21934,1,1,0.9486,5.14,Critical
21935,1,0,0.3793,62.07,Good
21936,0,0,0.0147,98.53,Excellent
21937,1,1,0.5358,46.42,Fair
21938,1,1,0.7547,24.53,Poor
21939,0,0,0.2365,76.35,Good
21940,0,0,0.3814,61.86,Good
21941,1,1,0.8142,18.58,Critical
21942,1,1,0.7258,27.42,Poor
21943,1,1,0.9057,9.43,Critical
21944,0,0,0.1338,86.62,Excellent
21945,0,0,0.0639,93.61,Excellent
21946,1,1,0.8054,19.46,Critical
21947,1,1,0.8996,10.04,Critical
21948,0,0,0.1255,87.45,Excellent
21949,0,0,0.0755,92.45,Excellent
21950,1,1,0.8248,17.52,Critical
21951,0,0,0.2654,73.46,Good
21952,0,0,0.0318,96.82,Excellent
21953,0,0,0.072,92.8,Excellent
21954,1,1,0.8969,10.31,Critical
21955,0,0,0.1026,89.74,Excellent
21956,0,0,0.049,95.1,Excellent
21957,0,0,0.167,83.3,Excellent
21958,0,0,0.1382,86.18,Excellent
21959,0,0,0.044,95.6,Excellent
21960,1,1,0.872,12.8,Critical
21961,0,0,0.0587,94.13,Excellent
21962,1,1,0.5954,40.46,Fair
21963,0,0,0.1878,81.22,Excellent
21964,0,0,0.0918,90.82,Excellent
21965,0,0,0.0378,96.22,Excellent
21966,1,1,0.576,42.4,Fair
21967,1,1,0.732,26.8,Poor
21968,1,1,0.986,1.4,Critical
21969,1,1,0.908,9.2,Critical
21970,1,1,0.8979,10.21,Critical
21971,0,0,0.394,60.6,Good
21972,0,0,0.3801,61.99,Good
21973,1,1,0.8796,12.04,Critical
21974,1,1,0.8936,10.64,Critical
21975,0,0,0.1539,84.61,Excellent
21976,0,0,0.2704,72.96,Good
21977,0,0,0.0578,94.22,Excellent
21978,0,0,0.0675,93.25,Excellent
21979,1,1,0.8879,11.21,Critical
21980,0,0,0.2197,78.03,Good
21981,1,1,0.9158,8.42,Critical
21982,1,1,0.5489,45.11,Fair
21983,1,1,0.9217,7.83,Critical
21984,0,0,0.0656,93.44,Excellent
21985,1,1,0.588,41.2,Fair
21986,1,1,0.9281,7.19,Critical
21987,1,1,0.571,42.9,Fair
21988,0,0,0.1072,89.28,Excellent
21989,0,0,0.2393,76.07,Good
21990,0,0,0.0927,90.73,Excellent
21991,1,1,0.8664,13.36,Critical
21992,0,0,0.2897,71.03,Good
21993,0,0,0.1339,86.61,Excellent
21994,0,0,0.1615,83.85,Excellent
21995,1,1,0.958,4.2,Critical
21996,1,1,0.9725,2.75,Critical
21997,0,0,0.0743,92.57,Excellent
21998,0,0,0.4112,58.88,Fair
21999,0,0,0.0991,90.09,Excellent
22000,0,0,0.056,94.4,Excellent
22001,1,1,0.9356,6.44,Critical
22002,1,1,0.5623,43.77,Fair
22003,0,0,0.1424,85.76,Excellent
22004,0,0,0.0855,91.45,Excellent
22005,0,0,0.213,78.7,Good
22006,0,0,0.1209,87.91,Excellent
22007,0,0,0.4284,57.16,Fair
22008,1,1,0.7758,22.42,Poor
22009,1,1,0.9266,7.34,Critical
22010,1,1,0.6747,32.53,Poor
22011,0,0,0.1205,87.95,Excellent
22012,1,1,0.5541,44.59,Fair
22013,1,1,0.8659,13.41,Critical
22014,0,0,0.0942,90.58,Excellent
22015,1,1,0.9572,4.28,Critical
22016,1,1,0.8728,12.72,Critical
22017,1,1,0.9108,8.92,Critical
22018,1,1,0.9159,8.41,Critical
22019,0,0,0.0943,90.57,Excellent
22020,1,1,0.9222,7.78,Critical
22021,1,1,0.7537,24.63,Poor
22022,1,1,0.8134,18.66,Critical
22023,1,1,0.7993,20.07,Poor
22024,1,1,0.8585,14.15,Critical
22025,1,1,0.6774,32.26,Poor
22026,0,0,0.1296,87.04,Excellent
22027,1,1,0.9311,6.89,Critical
22028,0,0,0.0856,91.44,Excellent
22029,1,1,0.8913,10.87,Critical
22030,1,1,0.8236,17.64,Critical
22031,0,0,0.0822,91.78,Excellent
22032,0,0,0.109,89.1,Excellent
22033,1,1,0.6854,31.46,Poor
22034,1,1,0.7792,22.08,Poor
22035,1,1,0.9227,7.73,Critical
22036,0,0,0.2749,72.51,Good
22037,0,0,0.1728,82.72,Excellent
22038,0,0,0.1195,88.05,Excellent
22039,1,1,0.8887,11.13,Critical
22040,0,0,0.2123,78.77,Good
22041,1,1,0.9005,9.95,Critical
22042,0,0,0.0951,90.49,Excellent
22043,1,1,0.5003,49.97,Fair
22044,0,0,0.0943,90.57,Excellent
22045,1,1,0.9317,6.83,Critical
22046,0,0,0.087,91.3,Excellent
22047,1,1,0.979,2.1,Critical
22048,0,0,0.1334,86.66,Excellent
22049,1,1,0.9763,2.37,Critical
22050,1,1,0.748,25.2,Poor
22051,0,0,0.1089,89.11,Excellent
